site_no,datetime,"Discharge, cumulative, acre-feet (Sum)",Year,Unique_ID,State,County,crop,Acres,combined_a,lat_dd,long_dd,local_aqfr,well_depth,geometry,Month,AF_Acre
352211090540301,2020-03-31,0.0,2020,09N02E32DA2 CR-57 WU,AR,Cross,Rice,160,160.0,35.36406559,-90.9015973,110ALVM,150,POINT (459086.9873000011 1379859.3392000003),3,0.0
352211090540301,2020-04-30,0.0,2020,09N02E32DA2 CR-57 WU,AR,Cross,Rice,160,160.0,35.36406559,-90.9015973,110ALVM,150,POINT (459086.9873000011 1379859.3392000003),4,0.0
352211090540301,2020-05-31,0.041960000000000004,2020,09N02E32DA2 CR-57 WU,AR,Cross,Rice,160,160.0,35.36406559,-90.9015973,110ALVM,150,POINT (459086.9873000011 1379859.3392000003),5,0.00026225
352211090540301,2020-06-30,49.294,2020,09N02E32DA2 CR-57 WU,AR,Cross,Rice,160,160.0,35.36406559,-90.9015973,110ALVM,150,POINT (459086.9873000011 1379859.3392000003),6,0.30808749999999996
352211090540301,2020-07-31,59.896,2020,09N02E32DA2 CR-57 WU,AR,Cross,Rice,160,160.0,35.36406559,-90.9015973,110ALVM,150,POINT (459086.9873000011 1379859.3392000003),7,0.37435
352211090540301,2020-08-31,59.021,2020,09N02E32DA2 CR-57 WU,AR,Cross,Rice,160,160.0,35.36406559,-90.9015973,110ALVM,150,POINT (459086.9873000011 1379859.3392000003),8,0.36888125
352211090540301,2020-09-30,0.0,2020,09N02E32DA2 CR-57 WU,AR,Cross,Rice,160,160.0,35.36406559,-90.9015973,110ALVM,150,POINT (459086.9873000011 1379859.3392000003),9,0.0
352211090540301,2020-10-31,0.0,2020,09N02E32DA2 CR-57 WU,AR,Cross,Rice,160,160.0,35.36406559,-90.9015973,110ALVM,150,POINT (459086.9873000011 1379859.3392000003),10,0.0
352211090540301,2020-11-30,0.0,2020,09N02E32DA2 CR-57 WU,AR,Cross,Rice,160,160.0,35.36406559,-90.9015973,110ALVM,150,POINT (459086.9873000011 1379859.3392000003),11,0.0
352211090540301,2020-12-31,0.0,2020,09N02E32DA2 CR-57 WU,AR,Cross,Rice,160,160.0,35.36406559,-90.9015973,110ALVM,150,POINT (459086.9873000011 1379859.3392000003),12,0.0
352907090032801,2018-06-30,21.4,2018,10N10E18DAC1 MI-18 WU,AR,Mississippi,Soybeans,170,170.0,35.48527778,-90.0577778,110ALVM,-9999,POINT (534129.1422000006 1397813.4567),6,0.12588235294117647
352907090032801,2018-07-31,43.62,2018,10N10E18DAC1 MI-18 WU,AR,Mississippi,Soybeans,170,170.0,35.48527778,-90.0577778,110ALVM,-9999,POINT (534129.1422000006 1397813.4567),7,0.2565882352941176
352907090032801,2018-08-31,17.27,2018,10N10E18DAC1 MI-18 WU,AR,Mississippi,Soybeans,170,170.0,35.48527778,-90.0577778,110ALVM,-9999,POINT (534129.1422000006 1397813.4567),8,0.10158823529411765
352907090032801,2018-09-30,0.0,2018,10N10E18DAC1 MI-18 WU,AR,Mississippi,Soybeans,170,170.0,35.48527778,-90.0577778,110ALVM,-9999,POINT (534129.1422000006 1397813.4567),9,0.0
352907090032801,2018-10-31,0.0,2018,10N10E18DAC1 MI-18 WU,AR,Mississippi,Soybeans,170,170.0,35.48527778,-90.0577778,110ALVM,-9999,POINT (534129.1422000006 1397813.4567),10,0.0
352907090032801,2018-11-30,0.0,2018,10N10E18DAC1 MI-18 WU,AR,Mississippi,Soybeans,170,170.0,35.48527778,-90.0577778,110ALVM,-9999,POINT (534129.1422000006 1397813.4567),11,0.0
352907090032801,2018-12-31,0.0,2018,10N10E18DAC1 MI-18 WU,AR,Mississippi,Soybeans,170,170.0,35.48527778,-90.0577778,110ALVM,-9999,POINT (534129.1422000006 1397813.4567),12,0.0
352907090032801,2019-01-31,0.0,2019,10N10E18DAC1 MI-18 WU,AR,Mississippi,Soybeans,170,170.0,35.48527778,-90.0577778,110ALVM,-9999,POINT (534129.1422000006 1397813.4567),1,0.0
352907090032801,2019-02-28,0.0,2019,10N10E18DAC1 MI-18 WU,AR,Mississippi,Soybeans,170,170.0,35.48527778,-90.0577778,110ALVM,-9999,POINT (534129.1422000006 1397813.4567),2,0.0
352907090032801,2019-03-31,0.0,2019,10N10E18DAC1 MI-18 WU,AR,Mississippi,Soybeans,170,170.0,35.48527778,-90.0577778,110ALVM,-9999,POINT (534129.1422000006 1397813.4567),3,0.0
352907090032801,2019-04-30,0.0,2019,10N10E18DAC1 MI-18 WU,AR,Mississippi,Soybeans,170,170.0,35.48527778,-90.0577778,110ALVM,-9999,POINT (534129.1422000006 1397813.4567),4,0.0
352907090032801,2019-05-31,0.0,2019,10N10E18DAC1 MI-18 WU,AR,Mississippi,Soybeans,170,170.0,35.48527778,-90.0577778,110ALVM,-9999,POINT (534129.1422000006 1397813.4567),5,0.0
352907090032801,2019-06-30,0.0336,2019,10N10E18DAC1 MI-18 WU,AR,Mississippi,Soybeans,170,170.0,35.48527778,-90.0577778,110ALVM,-9999,POINT (534129.1422000006 1397813.4567),6,0.0001976470588235294
352907090032801,2019-07-31,3.3,2019,10N10E18DAC1 MI-18 WU,AR,Mississippi,Soybeans,170,170.0,35.48527778,-90.0577778,110ALVM,-9999,POINT (534129.1422000006 1397813.4567),7,0.01941176470588235
352907090032801,2019-08-31,12.45,2019,10N10E18DAC1 MI-18 WU,AR,Mississippi,Soybeans,170,170.0,35.48527778,-90.0577778,110ALVM,-9999,POINT (534129.1422000006 1397813.4567),8,0.07323529411764705
352907090032801,2019-09-30,0.0,2019,10N10E18DAC1 MI-18 WU,AR,Mississippi,Soybeans,170,170.0,35.48527778,-90.0577778,110ALVM,-9999,POINT (534129.1422000006 1397813.4567),9,0.0
352907090032801,2019-10-31,0.0,2019,10N10E18DAC1 MI-18 WU,AR,Mississippi,Soybeans,170,170.0,35.48527778,-90.0577778,110ALVM,-9999,POINT (534129.1422000006 1397813.4567),10,0.0
352907090032801,2019-11-30,44.9,2019,10N10E18DAC1 MI-18 WU,AR,Mississippi,Soybeans,170,170.0,35.48527778,-90.0577778,110ALVM,-9999,POINT (534129.1422000006 1397813.4567),11,0.2641176470588235
352907090032801,2019-12-31,0.0,2019,10N10E18DAC1 MI-18 WU,AR,Mississippi,Soybeans,170,170.0,35.48527778,-90.0577778,110ALVM,-9999,POINT (534129.1422000006 1397813.4567),12,0.0
352907090032801,2020-01-31,0.0,2020,10N10E18DAC1 MI-18 WU,AR,Mississippi,Soybeans,170,170.0,35.48527778,-90.0577778,110ALVM,-9999,POINT (534129.1422000006 1397813.4567),1,0.0
352907090032801,2020-02-29,0.0,2020,10N10E18DAC1 MI-18 WU,AR,Mississippi,Soybeans,170,170.0,35.48527778,-90.0577778,110ALVM,-9999,POINT (534129.1422000006 1397813.4567),2,0.0
352907090032801,2020-03-31,0.0,2020,10N10E18DAC1 MI-18 WU,AR,Mississippi,Soybeans,170,170.0,35.48527778,-90.0577778,110ALVM,-9999,POINT (534129.1422000006 1397813.4567),3,0.0
352907090032801,2020-04-30,0.0,2020,10N10E18DAC1 MI-18 WU,AR,Mississippi,Soybeans,170,170.0,35.48527778,-90.0577778,110ALVM,-9999,POINT (534129.1422000006 1397813.4567),4,0.0
352907090032801,2020-05-31,0.0,2020,10N10E18DAC1 MI-18 WU,AR,Mississippi,Soybeans,170,170.0,35.48527778,-90.0577778,110ALVM,-9999,POINT (534129.1422000006 1397813.4567),5,0.0
352907090032801,2020-06-30,10.108,2020,10N10E18DAC1 MI-18 WU,AR,Mississippi,Soybeans,170,170.0,35.48527778,-90.0577778,110ALVM,-9999,POINT (534129.1422000006 1397813.4567),6,0.059458823529411765
352907090032801,2020-07-31,55.294,2020,10N10E18DAC1 MI-18 WU,AR,Mississippi,Soybeans,170,170.0,35.48527778,-90.0577778,110ALVM,-9999,POINT (534129.1422000006 1397813.4567),7,0.32525882352941177
352907090032801,2020-08-31,47.08,2020,10N10E18DAC1 MI-18 WU,AR,Mississippi,Soybeans,170,170.0,35.48527778,-90.0577778,110ALVM,-9999,POINT (534129.1422000006 1397813.4567),8,0.27694117647058825
352907090032801,2020-09-30,0.0,2020,10N10E18DAC1 MI-18 WU,AR,Mississippi,Soybeans,170,170.0,35.48527778,-90.0577778,110ALVM,-9999,POINT (534129.1422000006 1397813.4567),9,0.0
352907090032801,2020-10-31,0.0005243299999999999,2020,10N10E18DAC1 MI-18 WU,AR,Mississippi,Soybeans,170,170.0,35.48527778,-90.0577778,110ALVM,-9999,POINT (534129.1422000006 1397813.4567),10,3.0842941176470586e-06
352907090032801,2020-11-30,0.0,2020,10N10E18DAC1 MI-18 WU,AR,Mississippi,Soybeans,170,170.0,35.48527778,-90.0577778,110ALVM,-9999,POINT (534129.1422000006 1397813.4567),11,0.0
352907090032801,2020-12-31,0.0,2020,10N10E18DAC1 MI-18 WU,AR,Mississippi,Soybeans,170,170.0,35.48527778,-90.0577778,110ALVM,-9999,POINT (534129.1422000006 1397813.4567),12,0.0
352923090581201,2020-01-31,0.0,2020,10N01E15DA1 PO-2a,AR,Poinsett,Rice,29,29.0,35.49051667,-90.9682944,110ALVM,145,POINT (452337.8328000009 1393673.1867000004),1,0.0
352923090581201,2020-02-29,0.0,2020,10N01E15DA1 PO-2a,AR,Poinsett,Rice,29,29.0,35.49051667,-90.9682944,110ALVM,145,POINT (452337.8328000009 1393673.1867000004),2,0.0
352923090581201,2020-03-31,0.0,2020,10N01E15DA1 PO-2a,AR,Poinsett,Rice,29,29.0,35.49051667,-90.9682944,110ALVM,145,POINT (452337.8328000009 1393673.1867000004),3,0.0
352923090581201,2020-04-30,0.0,2020,10N01E15DA1 PO-2a,AR,Poinsett,Rice,29,29.0,35.49051667,-90.9682944,110ALVM,145,POINT (452337.8328000009 1393673.1867000004),4,0.0
352945090275801,2020-01-31,0.0,2020,10N06E17AAD1 PO-4a,AR,Poinsett,Rice,32,32.0,35.49594444,-90.4661972,110ALVM,105,POINT (497391.05490000173 1396788.7192000002),1,0.0
352945090275801,2020-02-29,0.0,2020,10N06E17AAD1 PO-4a,AR,Poinsett,Rice,32,32.0,35.49594444,-90.4661972,110ALVM,105,POINT (497391.05490000173 1396788.7192000002),2,0.0
352945090275801,2020-03-31,0.0,2020,10N06E17AAD1 PO-4a,AR,Poinsett,Rice,32,32.0,35.49594444,-90.4661972,110ALVM,105,POINT (497391.05490000173 1396788.7192000002),3,0.0
352945090275801,2020-04-30,0.0,2020,10N06E17AAD1 PO-4a,AR,Poinsett,Rice,32,32.0,35.49594444,-90.4661972,110ALVM,105,POINT (497391.05490000173 1396788.7192000002),4,0.0
352945090275801,2020-05-31,0.0,2020,10N06E17AAD1 PO-4a,AR,Poinsett,Rice,32,32.0,35.49594444,-90.4661972,110ALVM,105,POINT (497391.05490000173 1396788.7192000002),5,0.0
352945090275801,2020-06-30,23.36,2020,10N06E17AAD1 PO-4a,AR,Poinsett,Rice,32,32.0,35.49594444,-90.4661972,110ALVM,105,POINT (497391.05490000173 1396788.7192000002),6,0.73
352945090275801,2020-07-31,36.504,2020,10N06E17AAD1 PO-4a,AR,Poinsett,Rice,32,32.0,35.49594444,-90.4661972,110ALVM,105,POINT (497391.05490000173 1396788.7192000002),7,1.14075
352945090275801,2020-08-31,28.22,2020,10N06E17AAD1 PO-4a,AR,Poinsett,Rice,32,32.0,35.49594444,-90.4661972,110ALVM,105,POINT (497391.05490000173 1396788.7192000002),8,0.881875
352945090275801,2020-09-30,0.0,2020,10N06E17AAD1 PO-4a,AR,Poinsett,Rice,32,32.0,35.49594444,-90.4661972,110ALVM,105,POINT (497391.05490000173 1396788.7192000002),9,0.0
352945090275801,2020-10-31,0.0,2020,10N06E17AAD1 PO-4a,AR,Poinsett,Rice,32,32.0,35.49594444,-90.4661972,110ALVM,105,POINT (497391.05490000173 1396788.7192000002),10,0.0
352945090275801,2020-11-30,0.0,2020,10N06E17AAD1 PO-4a,AR,Poinsett,Rice,32,32.0,35.49594444,-90.4661972,110ALVM,105,POINT (497391.05490000173 1396788.7192000002),11,0.0
352945090275801,2020-12-31,0.0,2020,10N06E17AAD1 PO-4a,AR,Poinsett,Rice,32,32.0,35.49594444,-90.4661972,110ALVM,105,POINT (497391.05490000173 1396788.7192000002),12,0.0
353032090160501,2018-08-31,421.84,2018,10N08E08AA1 MI-44 WU,AR,MISSISSIPPI,Rice,108/75,183.0,35.5107083,-90.2591611,110ALVM,100,POINT (515877.934799999 1399542.1928000003),8,2.3051366120218577
353032090160501,2018-09-30,0.0,2018,10N08E08AA1 MI-44 WU,AR,MISSISSIPPI,Rice,108/75,183.0,35.5107083,-90.2591611,110ALVM,100,POINT (515877.934799999 1399542.1928000003),9,0.0
353032090160501,2018-10-31,0.0,2018,10N08E08AA1 MI-44 WU,AR,MISSISSIPPI,Rice,108/75,183.0,35.5107083,-90.2591611,110ALVM,100,POINT (515877.934799999 1399542.1928000003),10,0.0
353032090160501,2018-11-30,0.0,2018,10N08E08AA1 MI-44 WU,AR,MISSISSIPPI,Rice,108/75,183.0,35.5107083,-90.2591611,110ALVM,100,POINT (515877.934799999 1399542.1928000003),11,0.0
353032090160501,2018-12-31,0.0,2018,10N08E08AA1 MI-44 WU,AR,MISSISSIPPI,Rice,108/75,183.0,35.5107083,-90.2591611,110ALVM,100,POINT (515877.934799999 1399542.1928000003),12,0.0
353032090160501,2019-01-31,0.0,2019,10N08E08AA1 MI-44 WU,AR,MISSISSIPPI,Soybeans,183,183.0,35.5107083,-90.2591611,110ALVM,100,POINT (515877.934799999 1399542.1928000003),1,0.0
353032090160501,2019-02-28,0.0,2019,10N08E08AA1 MI-44 WU,AR,MISSISSIPPI,Soybeans,183,183.0,35.5107083,-90.2591611,110ALVM,100,POINT (515877.934799999 1399542.1928000003),2,0.0
353032090160501,2019-03-31,0.0,2019,10N08E08AA1 MI-44 WU,AR,MISSISSIPPI,Soybeans,183,183.0,35.5107083,-90.2591611,110ALVM,100,POINT (515877.934799999 1399542.1928000003),3,0.0
353032090160501,2019-04-30,0.0,2019,10N08E08AA1 MI-44 WU,AR,MISSISSIPPI,Soybeans,183,183.0,35.5107083,-90.2591611,110ALVM,100,POINT (515877.934799999 1399542.1928000003),4,0.0
353032090160501,2019-05-31,0.0,2019,10N08E08AA1 MI-44 WU,AR,MISSISSIPPI,Soybeans,183,183.0,35.5107083,-90.2591611,110ALVM,100,POINT (515877.934799999 1399542.1928000003),5,0.0
353032090160501,2019-06-30,19.79,2019,10N08E08AA1 MI-44 WU,AR,MISSISSIPPI,Soybeans,183,183.0,35.5107083,-90.2591611,110ALVM,100,POINT (515877.934799999 1399542.1928000003),6,0.10814207650273223
353032090160501,2019-07-31,19.018,2019,10N08E08AA1 MI-44 WU,AR,MISSISSIPPI,Soybeans,183,183.0,35.5107083,-90.2591611,110ALVM,100,POINT (515877.934799999 1399542.1928000003),7,0.10392349726775957
353032090160501,2019-08-31,47.78,2019,10N08E08AA1 MI-44 WU,AR,MISSISSIPPI,Soybeans,183,183.0,35.5107083,-90.2591611,110ALVM,100,POINT (515877.934799999 1399542.1928000003),8,0.2610928961748634
353032090160501,2019-09-30,20.19,2019,10N08E08AA1 MI-44 WU,AR,MISSISSIPPI,Soybeans,183,183.0,35.5107083,-90.2591611,110ALVM,100,POINT (515877.934799999 1399542.1928000003),9,0.11032786885245903
353032090160501,2019-10-31,0.0,2019,10N08E08AA1 MI-44 WU,AR,MISSISSIPPI,Soybeans,183,183.0,35.5107083,-90.2591611,110ALVM,100,POINT (515877.934799999 1399542.1928000003),10,0.0
353032090160501,2019-11-30,0.0,2019,10N08E08AA1 MI-44 WU,AR,MISSISSIPPI,Soybeans,183,183.0,35.5107083,-90.2591611,110ALVM,100,POINT (515877.934799999 1399542.1928000003),11,0.0
353032090160501,2019-12-31,0.0,2019,10N08E08AA1 MI-44 WU,AR,MISSISSIPPI,Soybeans,183,183.0,35.5107083,-90.2591611,110ALVM,100,POINT (515877.934799999 1399542.1928000003),12,0.0
353032090160501,2020-01-31,0.0,2020,10N08E08AA1 MI-44 WU,AR,MISSISSIPPI,Rice,183,183.0,35.5107083,-90.2591611,110ALVM,100,POINT (515877.934799999 1399542.1928000003),1,0.0
353032090160501,2020-02-29,0.0,2020,10N08E08AA1 MI-44 WU,AR,MISSISSIPPI,Rice,183,183.0,35.5107083,-90.2591611,110ALVM,100,POINT (515877.934799999 1399542.1928000003),2,0.0
353032090160501,2020-03-31,0.0,2020,10N08E08AA1 MI-44 WU,AR,MISSISSIPPI,Rice,183,183.0,35.5107083,-90.2591611,110ALVM,100,POINT (515877.934799999 1399542.1928000003),3,0.0
353032090160501,2020-04-30,0.0,2020,10N08E08AA1 MI-44 WU,AR,MISSISSIPPI,Rice,183,183.0,35.5107083,-90.2591611,110ALVM,100,POINT (515877.934799999 1399542.1928000003),4,0.0
353032090160501,2020-05-31,9.26,2020,10N08E08AA1 MI-44 WU,AR,MISSISSIPPI,Rice,183,183.0,35.5107083,-90.2591611,110ALVM,100,POINT (515877.934799999 1399542.1928000003),5,0.050601092896174864
353032090160501,2020-06-30,68.36,2020,10N08E08AA1 MI-44 WU,AR,MISSISSIPPI,Rice,183,183.0,35.5107083,-90.2591611,110ALVM,100,POINT (515877.934799999 1399542.1928000003),6,0.373551912568306
353032090160501,2020-07-31,110.38,2020,10N08E08AA1 MI-44 WU,AR,MISSISSIPPI,Rice,183,183.0,35.5107083,-90.2591611,110ALVM,100,POINT (515877.934799999 1399542.1928000003),7,0.6031693989071037
353032090160501,2020-08-31,82.5,2020,10N08E08AA1 MI-44 WU,AR,MISSISSIPPI,Rice,183,183.0,35.5107083,-90.2591611,110ALVM,100,POINT (515877.934799999 1399542.1928000003),8,0.45081967213114754
353032090160501,2020-09-30,0.0,2020,10N08E08AA1 MI-44 WU,AR,MISSISSIPPI,Rice,183,183.0,35.5107083,-90.2591611,110ALVM,100,POINT (515877.934799999 1399542.1928000003),9,0.0
353032090160501,2020-10-31,0.0,2020,10N08E08AA1 MI-44 WU,AR,MISSISSIPPI,Rice,183,183.0,35.5107083,-90.2591611,110ALVM,100,POINT (515877.934799999 1399542.1928000003),10,0.0
353032090160501,2020-11-30,0.014,2020,10N08E08AA1 MI-44 WU,AR,MISSISSIPPI,Rice,183,183.0,35.5107083,-90.2591611,110ALVM,100,POINT (515877.934799999 1399542.1928000003),11,7.650273224043716e-05
353032090160501,2020-12-31,0.0,2020,10N08E08AA1 MI-44 WU,AR,MISSISSIPPI,Rice,183,183.0,35.5107083,-90.2591611,110ALVM,100,POINT (515877.934799999 1399542.1928000003),12,0.0
353348090483001,2018-08-31,156.22,2018,11N03E30AB2 PO-5b WU,AR,POINSETT,Rice,90/80,170.0,35.5644722,-90.8113417,110ALVM,159,POINT (465981.9045000002 1402698.1856000004),8,0.9189411764705883
353348090483001,2018-09-30,0.0,2018,11N03E30AB2 PO-5b WU,AR,POINSETT,Rice,90/80,170.0,35.5644722,-90.8113417,110ALVM,159,POINT (465981.9045000002 1402698.1856000004),9,0.0
353348090483001,2018-10-31,0.0,2018,11N03E30AB2 PO-5b WU,AR,POINSETT,Rice,90/80,170.0,35.5644722,-90.8113417,110ALVM,159,POINT (465981.9045000002 1402698.1856000004),10,0.0
353348090483001,2018-11-30,0.0,2018,11N03E30AB2 PO-5b WU,AR,POINSETT,Rice,90/80,170.0,35.5644722,-90.8113417,110ALVM,159,POINT (465981.9045000002 1402698.1856000004),11,0.0
353348090483001,2018-12-31,0.0,2018,11N03E30AB2 PO-5b WU,AR,POINSETT,Rice,90/80,170.0,35.5644722,-90.8113417,110ALVM,159,POINT (465981.9045000002 1402698.1856000004),12,0.0
353348090483001,2019-01-31,0.0,2019,11N03E30AB2 PO-5b WU,AR,POINSETT,Rice,90/80,170.0,35.5644722,-90.8113417,110ALVM,159,POINT (465981.9045000002 1402698.1856000004),1,0.0
353348090483001,2019-02-28,0.0,2019,11N03E30AB2 PO-5b WU,AR,POINSETT,Rice,90/80,170.0,35.5644722,-90.8113417,110ALVM,159,POINT (465981.9045000002 1402698.1856000004),2,0.0
353348090483001,2019-03-31,0.0,2019,11N03E30AB2 PO-5b WU,AR,POINSETT,Rice,90/80,170.0,35.5644722,-90.8113417,110ALVM,159,POINT (465981.9045000002 1402698.1856000004),3,0.0
353348090483001,2019-04-30,0.0,2019,11N03E30AB2 PO-5b WU,AR,POINSETT,Rice,90/80,170.0,35.5644722,-90.8113417,110ALVM,159,POINT (465981.9045000002 1402698.1856000004),4,0.0
353348090483001,2019-05-31,0.0,2019,11N03E30AB2 PO-5b WU,AR,POINSETT,Rice,90/80,170.0,35.5644722,-90.8113417,110ALVM,159,POINT (465981.9045000002 1402698.1856000004),5,0.0
353348090483001,2019-06-30,28.379,2019,11N03E30AB2 PO-5b WU,AR,POINSETT,Rice,90/80,170.0,35.5644722,-90.8113417,110ALVM,159,POINT (465981.9045000002 1402698.1856000004),6,0.16693529411764707
353348090483001,2019-07-31,16.05,2019,11N03E30AB2 PO-5b WU,AR,POINSETT,Rice,90/80,170.0,35.5644722,-90.8113417,110ALVM,159,POINT (465981.9045000002 1402698.1856000004),7,0.09441176470588236
353348090483001,2019-08-31,14.653,2019,11N03E30AB2 PO-5b WU,AR,POINSETT,Rice,90/80,170.0,35.5644722,-90.8113417,110ALVM,159,POINT (465981.9045000002 1402698.1856000004),8,0.08619411764705882
353348090483001,2019-09-30,22.96,2019,11N03E30AB2 PO-5b WU,AR,POINSETT,Rice,90/80,170.0,35.5644722,-90.8113417,110ALVM,159,POINT (465981.9045000002 1402698.1856000004),9,0.13505882352941176
353348090483001,2019-10-31,0.0,2019,11N03E30AB2 PO-5b WU,AR,POINSETT,Rice,90/80,170.0,35.5644722,-90.8113417,110ALVM,159,POINT (465981.9045000002 1402698.1856000004),10,0.0
353348090483001,2019-11-30,0.0,2019,11N03E30AB2 PO-5b WU,AR,POINSETT,Rice,90/80,170.0,35.5644722,-90.8113417,110ALVM,159,POINT (465981.9045000002 1402698.1856000004),11,0.0
353348090483001,2019-12-31,0.0,2019,11N03E30AB2 PO-5b WU,AR,POINSETT,Rice,90/80,170.0,35.5644722,-90.8113417,110ALVM,159,POINT (465981.9045000002 1402698.1856000004),12,0.0
353348090483001,2020-01-31,0.0,2020,11N03E30AB2 PO-5b WU,AR,POINSETT,Rice,90/80,170.0,35.5644722,-90.8113417,110ALVM,159,POINT (465981.9045000002 1402698.1856000004),1,0.0
353348090483001,2020-02-29,0.0,2020,11N03E30AB2 PO-5b WU,AR,POINSETT,Rice,90/80,170.0,35.5644722,-90.8113417,110ALVM,159,POINT (465981.9045000002 1402698.1856000004),2,0.0
353348090483001,2020-03-31,0.0,2020,11N03E30AB2 PO-5b WU,AR,POINSETT,Rice,90/80,170.0,35.5644722,-90.8113417,110ALVM,159,POINT (465981.9045000002 1402698.1856000004),3,0.0
353348090483001,2020-04-30,8.38e-06,2020,11N03E30AB2 PO-5b WU,AR,POINSETT,Rice,90/80,170.0,35.5644722,-90.8113417,110ALVM,159,POINT (465981.9045000002 1402698.1856000004),4,4.929411764705882e-08
353348090483001,2020-05-31,13.1,2020,11N03E30AB2 PO-5b WU,AR,POINSETT,Rice,90/80,170.0,35.5644722,-90.8113417,110ALVM,159,POINT (465981.9045000002 1402698.1856000004),5,0.07705882352941176
353348090483001,2020-06-30,73.499,2020,11N03E30AB2 PO-5b WU,AR,POINSETT,Rice,90/80,170.0,35.5644722,-90.8113417,110ALVM,159,POINT (465981.9045000002 1402698.1856000004),6,0.43234705882352936
353348090483001,2020-07-31,22.15,2020,11N03E30AB2 PO-5b WU,AR,POINSETT,Rice,90/80,170.0,35.5644722,-90.8113417,110ALVM,159,POINT (465981.9045000002 1402698.1856000004),7,0.1302941176470588
353348090483001,2020-08-31,55.148,2020,11N03E30AB2 PO-5b WU,AR,POINSETT,Rice,90/80,170.0,35.5644722,-90.8113417,110ALVM,159,POINT (465981.9045000002 1402698.1856000004),8,0.3244
353348090483001,2020-09-30,31.296,2020,11N03E30AB2 PO-5b WU,AR,POINSETT,Rice,90/80,170.0,35.5644722,-90.8113417,110ALVM,159,POINT (465981.9045000002 1402698.1856000004),9,0.18409411764705882
353348090483001,2020-10-31,0.0,2020,11N03E30AB2 PO-5b WU,AR,POINSETT,Rice,90/80,170.0,35.5644722,-90.8113417,110ALVM,159,POINT (465981.9045000002 1402698.1856000004),10,0.0
353348090483001,2020-11-30,0.0,2020,11N03E30AB2 PO-5b WU,AR,POINSETT,Rice,90/80,170.0,35.5644722,-90.8113417,110ALVM,159,POINT (465981.9045000002 1402698.1856000004),11,0.0
353348090483001,2020-12-31,0.0,2020,11N03E30AB2 PO-5b WU,AR,POINSETT,Rice,90/80,170.0,35.5644722,-90.8113417,110ALVM,159,POINT (465981.9045000002 1402698.1856000004),12,0.0
353716089575001,2018-08-31,0.0,2018,12N11E31BBC1 MI-4a WU,AR,MISSISSIPPI,Cotton,140,140.0,35.621325,-89.9639472,110ALVM,108,POINT (541585.3885999992 1413543.8315000003),8,0.0
353716089575001,2018-09-30,0.0,2018,12N11E31BBC1 MI-4a WU,AR,MISSISSIPPI,Cotton,140,140.0,35.621325,-89.9639472,110ALVM,108,POINT (541585.3885999992 1413543.8315000003),9,0.0
353716089575001,2018-10-31,0.0,2018,12N11E31BBC1 MI-4a WU,AR,MISSISSIPPI,Cotton,140,140.0,35.621325,-89.9639472,110ALVM,108,POINT (541585.3885999992 1413543.8315000003),10,0.0
353716089575001,2018-11-30,0.0,2018,12N11E31BBC1 MI-4a WU,AR,MISSISSIPPI,Cotton,140,140.0,35.621325,-89.9639472,110ALVM,108,POINT (541585.3885999992 1413543.8315000003),11,0.0
353716089575001,2018-12-31,0.0,2018,12N11E31BBC1 MI-4a WU,AR,MISSISSIPPI,Cotton,140,140.0,35.621325,-89.9639472,110ALVM,108,POINT (541585.3885999992 1413543.8315000003),12,0.0
353716089575001,2019-01-31,0.0,2019,12N11E31BBC1 MI-4a WU,AR,MISSISSIPPI,Cotton,140,140.0,35.621325,-89.9639472,110ALVM,108,POINT (541585.3885999992 1413543.8315000003),1,0.0
353716089575001,2019-02-28,0.0,2019,12N11E31BBC1 MI-4a WU,AR,MISSISSIPPI,Cotton,140,140.0,35.621325,-89.9639472,110ALVM,108,POINT (541585.3885999992 1413543.8315000003),2,0.0
353716089575001,2019-03-31,0.0,2019,12N11E31BBC1 MI-4a WU,AR,MISSISSIPPI,Cotton,140,140.0,35.621325,-89.9639472,110ALVM,108,POINT (541585.3885999992 1413543.8315000003),3,0.0
353716089575001,2019-04-30,0.0,2019,12N11E31BBC1 MI-4a WU,AR,MISSISSIPPI,Cotton,140,140.0,35.621325,-89.9639472,110ALVM,108,POINT (541585.3885999992 1413543.8315000003),4,0.0
353716089575001,2019-05-31,0.0,2019,12N11E31BBC1 MI-4a WU,AR,MISSISSIPPI,Cotton,140,140.0,35.621325,-89.9639472,110ALVM,108,POINT (541585.3885999992 1413543.8315000003),5,0.0
353716089575001,2019-06-30,0.0,2019,12N11E31BBC1 MI-4a WU,AR,MISSISSIPPI,Cotton,140,140.0,35.621325,-89.9639472,110ALVM,108,POINT (541585.3885999992 1413543.8315000003),6,0.0
353716089575001,2019-07-31,11.082,2019,12N11E31BBC1 MI-4a WU,AR,MISSISSIPPI,Cotton,140,140.0,35.621325,-89.9639472,110ALVM,108,POINT (541585.3885999992 1413543.8315000003),7,0.07915714285714286
353716089575001,2019-08-31,28.752,2019,12N11E31BBC1 MI-4a WU,AR,MISSISSIPPI,Cotton,140,140.0,35.621325,-89.9639472,110ALVM,108,POINT (541585.3885999992 1413543.8315000003),8,0.20537142857142857
